"","name","birthYear","birthDate","gender","birthplace","dates"
"1511","Réjean Lemelin","1954-01-01T00:00:00+02:00","1954-11-19","male","{Quebec City|Canada|Quebec}",1954-11-19
"1512","Alain Daigle","1954-01-01T00:00:00+02:00","1954-08-24","male","{Trois-Rivières|Canada|Quebec}",1954-08-24
"1513","Rick Fraser (ice hockey)","1954-01-01T00:00:00+02:00","1954-07-11","male","{Ontario|Sarnia|Canada}",1954-07-11
"1514","Rob Laird (ice hockey)","1954-01-01T00:00:00+02:00","1954-12-29","male","{Saskatchewan|Regina Saskatchewan|Canada}",1954-12-29
"1515","Robbie Moore","1954-01-01T00:00:00+02:00","1954-05-03","male","{Ontario|Sarnia|Canada}",1954-05-03
"1516","Danny Gare","1954-01-01T00:00:00+02:00","1954-05-14","male","{British Columbia|Canada|Nelson British Columbia}",1954-05-14
"1517","Dave Inkpen","1954-01-01T00:00:00+02:00","1954-09-04","male","{Alberta|Edmonton|Canada}",1954-09-04
"1518","Dave Logan (ice hockey)","1954-01-01T00:00:00+02:00","1954-07-02","male","{Canada|Montreal|Quebec}",1954-07-02
"1519","Dave Lumley","1954-01-01T00:00:00+02:00","1954-09-01","","{Ontario|Toronto|Canada}",1954-09-01
"1520","Dave Syvret","1954-01-01T00:00:00+02:00","1954-10-28","male","{Hamilton Ontario|Ontario|Canada}",1954-10-28
"1521","Gilles Lupien","1954-01-01T00:00:00+02:00","1954-04-20","male","{Brownsburg-Chatham Quebec|Canada|Quebec}",1954-04-20
"1522","Glen Burdon","1954-01-01T00:00:00+02:00","1954-08-04","","{Saskatchewan|Canada|Lumsdon_Saskatchewan}",1954-08-04
"1523","Glenn Tomalty","1954-01-01T00:00:00+02:00","1954-07-23","","{Lachute|Canada|Quebec}",1954-07-23
"1524","Mitch Babin","1954-01-01T00:00:00+02:00","1954-12-01","male","{Ontario|Kapuskasing|Canada}",1954-12-01
"1525","Bill Davis (ice hockey)","1954-01-01T00:00:00+02:00","1954-08-22","male","{Ontario|Lindsay Ontario|Canada}",1954-08-22
"1526","Bill Lochead","1954-01-01T00:00:00+02:00","1954-10-13","male","{Ontario|Forest Ontario|Canada}",1954-10-13
"1527","Bill Reed","1954-01-01T00:00:00+02:00","1954-05-25","male","{Ontario|Toronto|Canada}",1954-05-25
"1528","Bob Blanchet","1954-01-01T00:00:00+02:00","1954-02-24","male","{Rouyn-Noranda|Canada|Quebec}",1954-02-24
"1529","Bob Bourne","1954-01-01T00:00:00+02:00","1954-06-21","male","{Saskatchewan|Canada|Netherhill Saskatchewan}",1954-06-21
"1530","Bob Ferguson (ice hockey)","1954-01-01T00:00:00+02:00","1954-10-19","male","{Ontario|Canada|Kingston Ontario}",1954-10-19
"1531","Bob Murdoch (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-01-29","","{British Columbia|Cranbrook British Columbia|Canada}",1954-01-29
"1532","Bob Murray (ice hockey born 1954)","1954-01-01T00:00:00+02:00","1954-11-26","male","{Ontario|Canada|Kingston Ontario}",1954-11-26
"1533","Bob Sirois","1954-01-01T00:00:00+02:00","1954-02-06","","{Canada|Montreal|Quebec}",1954-02-06
"1534","Brian Bye","1954-01-01T00:00:00+02:00","1954-06-27","male","{Ontario|Brantford|Canada}",1954-06-27
"1535","Brian de Bruijn","1954-01-01T00:00:00+02:00","1954-09-04","male","{Ontario|Chatham-Kent|Canada}",1954-09-04
"1536","Bruce Affleck","1954-01-01T00:00:00+02:00","1954-05-05","male","{British Columbia|Penticton|Canada}",1954-05-05
"1537","Cam Botting","1954-01-01T00:00:00+02:00","1954-03-10","","{Ontario|Canada|Kingston Ontario}",1954-03-10
"1538","Cam Connor","1954-01-01T00:00:00+02:00","1954-08-10","male","{Manitoba|Winnipeg|Canada}",1954-08-10
"1539","Jerry Holland (ice hockey)","1954-01-01T00:00:00+02:00","1954-08-25","","{Alberta|Canada|Beaverlodge}",1954-08-25
"1540","Jim Clarke (ice hockey)","1954-01-01T00:00:00+02:00","1954-08-11","","{Ontario|Toronto|Canada}",1954-08-11
"1541","Jim Corsi (ice hockey)","1954-01-01T00:00:00+02:00","1954-06-19","male","{Canada|Montreal|Quebec}",1954-06-19
"1542","Len Ircandia","1954-01-01T00:00:00+02:00","1954-07-28","male","{British Columbia|Canada|Trail British Columbia}",1954-07-28
"1543","Frank Bathe","1954-01-01T00:00:00+02:00","1954-09-27","","{Ontario|Oshawa|Canada}",1954-09-27
"1544","Frank Turnbull","1954-01-01T00:00:00+02:00","1954-01-13","","{Manitoba|Winnipeg|Canada}",1954-01-13
"1545","Charlie Simmer","1954-01-01T00:00:00+02:00","1954-03-20","","{Ontario|Terrace Bay|Canada}",1954-03-20
"1546","Chuck Luksa","1954-01-01T00:00:00+02:00","1954-02-19","","{Ontario|Toronto|Canada}",1954-02-19
"1547","Clark Gillies","1954-01-01T00:00:00+02:00","1954-04-07","male","{Saskatchewan|Moose Jaw|Canada}",1954-04-07
"1548","Charles Constantin (ice hockey)","1954-01-01T00:00:00+02:00","1954-04-30","male","{Canada|Montreal|Quebec}",1954-04-30
"1549","John Paddock","1954-01-01T00:00:00+02:00","1954-06-09","male","{Manitoba|Brandon Manitoba|Canada}",1954-06-09
"1550","Kevin Kemp","1954-01-01T00:00:00+02:00","1954-05-03","","{Ontario|Ottawa|Canada}",1954-05-03
"1551","Kim MacDougall","1954-01-01T00:00:00+02:00","1954-08-29","","{Saskatchewan|Regina Saskatchewan|Canada}",1954-08-29
"1552","Tim Bothwell","1955-01-01T00:00:00+02:00","1955-05-06","male","{British Columbia|Vancouver|Canada}",1955-05-06
"1553","Tim Young (ice hockey)","1955-01-01T00:00:00+02:00","1955-02-22","","{Ontario|Scarborough Ontario|Canada}",1955-02-22
"1554","Tom Renney","1955-01-01T00:00:00+02:00","1955-03-01","male","{British Columbia|Cranbrook British Columbia|Canada}",1955-03-01
"1555","Gordon Laxton","1955-01-01T00:00:00+02:00","1955-03-16","","{Châteauguay|Canada|Montreal|Quebec}",1955-03-16
"1556","Greg Hickey","1955-01-01T00:00:00+02:00","1955-03-08","","{Ontario|Toronto|Canada}",1955-03-08
"1557","Greg Smith (ice hockey)","1955-01-01T00:00:00+02:00","1955-07-08","","{Alberta|Ponoka Alberta|Canada}",1955-07-08
"1558","Gary McAdam","1955-01-01T00:00:00+02:00","1955-12-31","","{Ontario|Smiths Falls|Canada}",1955-12-31
"1559","Paul Baxter","1955-01-01T00:00:00+02:00","1955-10-28","male","{Manitoba|Winnipeg|Canada}",1955-10-28
"1560","Paul Crowley (ice hockey)","1955-01-01T00:00:00+02:00","1955-12-26","male","{Canada|Montreal|Quebec}",1955-12-26
"1561","Paul Evans (ice hockey born 1955)","1955-01-01T00:00:00+02:00","1955-02-24","","{Ontario|Canada|Peterborough Ontario}",1955-02-24
"1562","Paul Harrison (ice hockey)","1955-01-01T00:00:00+02:00","1955-02-11","male","{Ontario|Canada|Timmins}",1955-02-11
"1563","Peter Morris (ice hockey)","1955-01-01T00:00:00+02:00","1955-06-29","male","{Alberta|Edmonton|Canada}",1955-06-29
"1564","Dennis Maruk","1955-01-01T00:00:00+02:00","1955-11-17","male","{Ontario|Toronto|Etobicoke|Canada}",1955-11-17
"1565","Don Ashby","1955-01-01T00:00:00+02:00","1955-03-08","male","{British Columbia|Kamloops|Canada}",1955-03-08
"1566","Don Cairns","1955-01-01T00:00:00+02:00","1955-10-08","","{Alberta|Canada|Calgary}",1955-10-08
"1567","Don Edwards (ice hockey)","1955-01-01T00:00:00+02:00","1955-09-28","","{Hamilton Ontario|Ontario|Canada}",1955-09-28
"1568","Don MacIver","1955-01-01T00:00:00+02:00","1955-05-03","male","{Canada|Montreal|Quebec}",1955-05-03
"1569","Doug Jarvis","1955-01-01T00:00:00+02:00","1955-03-24","male","{Ontario|Brantford|Canada}",1955-03-24
"1570","Doug Lindskog","1955-01-01T00:00:00+02:00","1955-08-12","","{Alberta|Canada|Red Deer Alberta}",1955-08-12
"1571","Ron Delorme","1955-01-01T00:00:00+02:00","1955-09-03","","{Saskatchewan|North Battleford|Canada}",1955-09-03
"1572","Ron Wilson (ice hockey b. 1955)","1955-01-01T00:00:00+02:00","1955-05-28","male","{Ontario|Windsor Ontario|Canada}",1955-05-28
"1573","Roy Halpin","1955-01-01T00:00:00+02:00","1955-10-18","male","{Quebec City|Canada|Quebec}",1955-10-18
"1574","Michel Lachance","1955-01-01T00:00:00+02:00","1955-04-11","","{Quebec City|Canada|Quebec}",1955-04-11
"1575","Mike Backman","1955-01-01T00:00:00+02:00","1955-01-02","male","{Nova Scotia|Canada|Halifax (former city)}",1955-01-02
"1576","Mike Holmes (ice hockey)","1955-01-01T00:00:00+02:00","1955-03-18","male","{Canada|Montreal|Quebec}",1955-03-18
"1577","Mike Marson","1955-01-01T00:00:00+02:00","1955-07-24","","{Ontario|Scarborough Ontario|Canada}",1955-07-24
"1578","Mike Sleep","1955-01-01T00:00:00+02:00","1955-03-13","male","{Canada|Montreal|Quebec}",1955-03-13
"1579","Sidney Veysey","1955-01-01T00:00:00+02:00","1955-07-30","","{New Brunswick|Woodstock New Brunswick|Canada}",1955-07-30
"1580","Stan Jonathan","1955-01-01T00:00:00+02:00","1955-09-05","","{Ontario|Canada|Ohsweken Ontario}",1955-09-05
"1581","Mario Viens","1955-01-01T00:00:00+02:00","1955-08-07","male","{Ontario|Cornwall Ontario|Canada}",1955-08-07
"1582","Jamie Masters","1955-01-01T00:00:00+02:00","1955-04-14","male","{Ontario|Toronto|Canada}",1955-04-14
"1583","Ed Staniowski","1955-01-01T00:00:00+02:00","1955-07-07","male","{Saskatchewan|Moose Jaw|Canada}",1955-07-07
"1584","Joe Fortunato (ice hockey)","1955-01-01T00:00:00+02:00","1955-01-01","male","{Ontario|Toronto|Canada}",1955-01-01
"1585","John McCahill","1955-01-01T00:00:00+02:00","1955-12-02","","{Ontario|Sarnia|Canada}",1955-12-02
"1586","Barry Dean","1955-01-01T00:00:00+02:00","1955-02-26","male","{Saskatchewan|Canada|Maple Creek Saskatchewan}",1955-02-26
"1587","Barry Smith (ice hockey born 1955)","1955-01-01T00:00:00+02:00","1955-04-25","male","{British Columbia|Surrey British Columbia|Canada}",1955-04-25
"1588","Pat Hughes (ice hockey)","1955-01-01T00:00:00+02:00","1955-03-25","male","{Alberta|Canada|Calgary}",1955-03-25
"1589","Pat Price (ice hockey)","1955-01-01T00:00:00+02:00","1955-03-24","","{British Columbia|Canada|Nelson British Columbia}",1955-03-24
"1590","Ralph Klassen","1955-01-01T00:00:00+02:00","1955-09-15","","{Saskatchewan|Canada|Muenster Saskatchewan}",1955-09-15
"1591","Pierre Giroux","1955-01-01T00:00:00+02:00","1955-11-17","male","{Ontario|Brownsburg-Chatham Quebec|Canada|Hawkesbury Ontario|Quebec}",1955-11-17
"1592","Pierre Larouche","1955-01-01T00:00:00+02:00","1955-11-16","","{Canada|Taschereau Quebec}",1955-11-16
"1593","Pierre Mondou","1955-01-01T00:00:00+02:00","1955-11-27","male","{Sorel-Tracy|Canada|Quebec}",1955-11-27
"1594","Al Cameron","1955-01-01T00:00:00+02:00","1955-10-21","male","{Alberta|Edmonton|Canada}",1955-10-21
"1595","Al Hill (ice hockey)","1955-01-01T00:00:00+02:00","1955-04-22","male","{British Columbia|Nanaimo|Canada}",1955-04-22
"1596","Alec Tidey","1955-01-01T00:00:00+02:00","1955-01-05","male","{British Columbia|Vancouver|Canada}",1955-01-05
"1597","Alex Forsyth (ice hockey)","1955-01-01T00:00:00+02:00","1955-01-06","male","{Ontario|Cambridge Ontario|Canada}",1955-01-06
"1598","Richard Mulhern","1955-01-01T00:00:00+02:00","1955-03-01","male","{Alberta|Edmonton|Canada}",1955-03-01
"1599","Rick Adduono","1955-01-01T00:00:00+02:00","1955-01-25","","{Ontario|Canada|Fort William Ontario}",1955-01-25
"1600","Rick Blight","1955-01-01T00:00:00+02:00","1955-10-17","","{Manitoba|Portage la Prairie|Canada}",1955-10-17
"1601","Rick Bowness","1955-01-01T00:00:00+02:00","1955-01-25","","{Moncton|New Brunswick|Canada}",1955-01-25
"1602","Rick Lalonde","1955-01-01T00:00:00+02:00","1955-02-19","male","{Ontario|Ottawa|Canada}",1955-02-19
"1603","Rick Lapointe","1955-01-01T00:00:00+02:00","1955-08-02","","{British Columbia|Victoria British Columbia|Canada}",1955-08-02
"1604","Rick Shinske","1955-01-01T00:00:00+02:00","1955-05-31","male","{Saskatchewan|Canada|Weyburn}",1955-05-31
"1605","Rick St. Croix","1955-01-01T00:00:00+02:00","1955-01-03","male","{Ontario|Kenora|Canada}",1955-01-03
"1606","Robin Sadler","1955-01-01T00:00:00+02:00","1955-03-31","male","{British Columbia|Vancouver|Canada}",1955-03-31
"1607","Ted Bulley","1955-01-01T00:00:00+02:00","1955-03-25","male","{Ontario|Windsor Ontario|Canada}",1955-03-25
"1608","Ted Long (ice hockey)","1955-01-01T00:00:00+02:00","1955-01-26","male","{Ontario|Canada|Woodstock Ontario}",1955-01-26
"1609","Terry Martin (ice hockey)","1955-01-01T00:00:00+02:00","1955-10-25","male","{Ontario|Barrie|Canada}",1955-10-25
"1610","Terry McDonald (ice hockey)","1955-01-01T00:00:00+02:00","1955-06-17","","{British Columbia|Coquitlam|Canada}",1955-06-17
"1611","Danny Lecours","1955-01-01T00:00:00+02:00","1955-10-05","","{Princeville Quebec|Canada|Quebec}",1955-10-05
"1612","Dave Salvian","1955-01-01T00:00:00+02:00","1955-09-09","","{Ontario|Toronto|Canada}",1955-09-09
"1613","Dave Taylor (ice hockey)","1955-01-01T00:00:00+02:00","1955-12-04","male","{Ontario|Onaping Falls|Canada}",1955-12-04
"1614","George Galbraith","1955-01-01T00:00:00+02:00","1955-12-16","male","{Ontario|Pembroke Ontario|Canada}",1955-12-16
"1615","Gilles Bilodeau","1955-01-01T00:00:00+02:00","1955-07-31","male","{Canada|Quebec|Saint-Prime Quebec}",1955-07-31
"1616","Glen Richardson","1955-01-01T00:00:00+02:00","1955-09-20","male","{Ontario|Barrie|Canada}",1955-09-20
"1617","Bill Oleschuk","1955-01-01T00:00:00+02:00","1955-07-20","male","{Alberta|Edmonton|Canada}",1955-07-20
"1618","Blair Davidson","1955-01-01T00:00:00+02:00","1955-04-10","male","{Manitoba|Cartwright Manitoba|Canada}",1955-04-10
"1619","Blair MacKasey","1955-01-01T00:00:00+02:00","1955-12-13","male","{Hamilton Ontario|Ontario|Canada}",1955-12-13
"1620","Bob Hess","1955-01-01T00:00:00+02:00","1955-05-19","male","{Alberta|Edmonton|Canada}",1955-05-19
"1621","Bob Hoffmeyer","1955-01-01T00:00:00+02:00","1955-07-27","male","{Saskatchewan|Dodsland Saskatchewan|Canada}",1955-07-27
"1622","Bob Sauvé","1955-01-01T00:00:00+02:00","1955-06-17","","{Sainte-Geneviève Quebec|Canada|Quebec}",1955-06-17
"1623","Brad Gassoff","1955-01-01T00:00:00+02:00","1955-11-13","male","{British Columbia|Canada|Quesnel British Columbia}",1955-11-13
"1624","Brad Pirie","1955-01-01T00:00:00+02:00","1955-10-21","male","{Ontario|Guelph|Canada}",1955-10-21
"1625","Brian Engblom","1955-01-01T00:00:00+02:00","1955-01-27","","{Manitoba|Winnipeg|Canada}",1955-01-27
"1626","Brian Shmyr","1955-01-01T00:00:00+02:00","1955-12-29","","{British Columbia|Vancouver|Canada}",1955-12-29
"1627","Bruce Boudreau","1955-01-01T00:00:00+02:00","1955-01-09","male","{Ontario|Toronto|Canada}",1955-01-09
"1628","Bryan Maxwell","1955-01-01T00:00:00+02:00","1955-09-07","male","{Ontario|North Bay Ontario|Canada}",1955-09-07
"1629","Bud Stefanski","1955-01-01T00:00:00+02:00","1955-04-28","male","{Ontario|Canada|Neighbourhoods in Timmins}",1955-04-28
"1630","Byron Shutt","1955-01-01T00:00:00+02:00","1955-10-26","male","{Ontario|Toronto|Canada}",1955-10-26
"1631","Jean-Luc Phaneuf","1955-01-01T00:00:00+02:00","1955-10-26","male","{Canada|Montreal|Quebec}",1955-10-26
"1632","Lindsay Middlebrook","1955-01-01T00:00:00+02:00","1955-09-07","male","{Ontario|Collingwood Ontario|Canada}",1955-09-07
"1633","Florent Fortier","1955-01-01T00:00:00+02:00","1955-06-01","male","{Beauport Quebec City|Canada|Quebec}",1955-06-01
"1634","Mel Bridgman","1955-01-01T00:00:00+02:00","1955-04-28","male","{Ontario|Trenton Ontario|Canada}",1955-04-28
"1635","Neil Hawryliw","1955-01-01T00:00:00+02:00","1955-11-09","","{Saskatchewan|Canada|Fielding Saskatchewan}",1955-11-09
"1636","Norm LaPointe","1955-01-01T00:00:00+02:00","1955-08-13","male","{Canada|Laval Quebec|Quebec}",1955-08-13
"1637","Claude Larose (ice hockey born 1955)","1955-01-01T00:00:00+02:00","1955-05-17","male","{Saint-Jean-sur-Richelieu|Canada|Quebec}",1955-05-17
"1638","Wayne Dillon","1955-01-01T00:00:00+02:00","1955-05-25","","{Ontario|Toronto|Canada}",1955-05-25
"1639","Wayne Morrin","1955-01-01T00:00:00+02:00","1955-05-13","male","{British Columbia|Dawson Creek|Canada}",1955-05-13
"1640","Wilf Paiement","1955-01-01T00:00:00+02:00","1955-10-16","male","{Ontario|Armstrong Ontario|Canada}",1955-10-16
"1641","Dale McMullin","1955-01-01T00:00:00+02:00","1955-03-13","male","{British Columbia|Canada|Proctor_British_Columbia}",1955-03-13
"1642","Ken Breitenbach","1955-01-01T00:00:00+02:00","1955-01-09","male","{Ontario|Welland|Canada}",1955-01-09
"1643","Ken Holland","1955-01-01T00:00:00+02:00","1955-11-10","male","{British Columbia|Vernon British Columbia|Canada}",1955-11-10
"1644","Kevin Primeau","1955-01-01T00:00:00+02:00","1955-01-03","male","{Alberta|Edmonton|Canada}",1955-01-03
"1645","Kim Clackson","1955-01-01T00:00:00+02:00","1955-02-13","","{Saskatchewan|Saskatoon|Canada}",1955-02-13
"1646","Mal Davis","1956-01-01T00:00:00+02:00","1956-10-10","","{Nova Scotia|Canada|Lockeport}",1956-10-10
"1647","Grant Mulvey","1956-01-01T00:00:00+02:00","1956-09-17","","{Ontario|Canada|Greater Sudbury}",1956-09-17
"1648","Greg Hotham","1956-01-01T00:00:00+02:00","1956-03-07","male","{Ontario|London Ontario|Canada}",1956-03-07
"1649","Greg Malone (ice hockey)","1956-01-01T00:00:00+02:00","1956-03-08","","{New Brunswick|Canada|Chatham New Brunswick}",1956-03-08
"1650","Greg Redquest","1956-01-01T00:00:00+02:00","1956-07-30","","{Ontario|Toronto|Canada}",1956-07-30
"1651","Guy Chouinard","1956-01-01T00:00:00+02:00","1956-10-20","male","{Quebec City|Canada|Quebec}",1956-10-20
"1652","Yves Preston","1956-01-01T00:00:00+02:00","1956-06-14","male","{Canada|Montreal|Quebec}",1956-06-14
"1653","Yvon Vautour","1956-01-01T00:00:00+02:00","1956-09-10","male","{New Brunswick|Saint John New Brunswick|Canada}",1956-09-10
"1654","Fred Berry (ice hockey)","1956-01-01T00:00:00+02:00","1956-03-26","male","{Alberta|Canada|Stony Plain Alberta}",1956-03-26
"1655","Fred Williams (ice hockey)","1956-01-01T00:00:00+02:00","1956-07-01","male","{Saskatchewan|Saskatoon|Canada}",1956-07-01
"1656","Gaetan Boucher (ice hockey)","1956-01-01T00:00:00+02:00","1956-05-05","","{Princeville Quebec|Canada|Quebec}",1956-05-05
"1657","Paul Gardner (ice hockey)","1956-01-01T00:00:00+02:00","1956-03-05","male","{Ontario|Fort Erie Ontario|Canada}",1956-03-05
"1658","Rod Schutt","1956-01-01T00:00:00+02:00","1956-10-13","male","{Ontario|Bancroft Ontario|Canada}",1956-10-13
"1659","Ron Wilson (ice hockey b. 1956)","1956-01-01T00:00:00+02:00","1956-05-13","male","{Ontario|Toronto|Canada}",1956-05-13
"1660","Mike Blake","1956-01-01T00:00:00+02:00","1956-04-06","male","{Ontario|Kitchener Ontario|Canada}",1956-04-06
"1661","Mike Hordy","1956-01-01T00:00:00+02:00","1956-10-10","","{Ontario|Canada|Thunder Bay}",1956-10-10
"1662","Mike Kaszycki","1956-01-01T00:00:00+02:00","1956-02-27","male","{Ontario|Milton Ontario|Canada}",1956-02-27
"1663","Mike Kitchen","1956-01-01T00:00:00+02:00","1956-02-01","male","{Ontario|Newmarket Ontario|Canada}",1956-02-01
"1664","Mike Liut","1956-01-01T00:00:00+02:00","1956-01-07","male","{Ontario|Weston Ontario|Canada}",1956-01-07
"1665","Mike McEwen (ice hockey)","1956-01-01T00:00:00+02:00","1956-08-10","male","{Ontario|Hornepayne|Canada}",1956-08-10
"1666","Mario Tremblay","1956-01-01T00:00:00+02:00","1956-09-02","male","{Canada|Alma Quebec|Montreal|Quebec}",1956-09-02
"1667","Mark Suzor","1956-01-01T00:00:00+02:00","1956-11-05","","{Ontario|Windsor Ontario|Canada}",1956-11-05
"1668","Drew Callander","1956-01-01T00:00:00+02:00","1956-08-17","","{Saskatchewan|Regina Saskatchewan|Canada}",1956-08-17
"1669","Joe Kowal","1956-01-01T00:00:00+02:00","1956-02-03","male","{Ontario|Toronto|Canada}",1956-02-03
"1670","Barry Melrose","1956-01-01T00:00:00+02:00","1956-07-15","","{Saskatchewan|Canada|Kelvington No. 366 Saskatchewan}",1956-07-15
"1671","Randy Carlyle","1956-01-01T00:00:00+02:00","1956-04-19","male","{Ontario|Canada|Greater Sudbury}",1956-04-19
"1672","Randy Gregg (ice hockey)","1956-01-01T00:00:00+02:00","1956-02-19","male","{Alberta|Edmonton|Canada}",1956-02-19
"1673","Reid Bailey","1956-01-01T00:00:00+02:00","1956-05-28","","{Ontario|Toronto|Canada}",1956-05-28
"1674","Rich Gosselin","1956-01-01T00:00:00+02:00","1956-04-25","male","{Manitoba|St-Pierre-Jolys|Canada}",1956-04-25
"1675","Réal Cloutier","1956-01-01T00:00:00+02:00","1956-06-30","male","{Canada|Quebec|Saint-Émile Quebec City}",1956-06-30
"1676","Al Glendinning","1956-01-01T00:00:00+02:00","1956-03-31","","Canada",1956-03-31
"1677","Alain Bélanger","1956-01-01T00:00:00+02:00","1956-01-18","male","{Canada|Saint-Janvier-de-Joly Quebec|Quebec}",1956-01-18
"1678","Alex McKendry","1956-01-01T00:00:00+02:00","1956-11-21","male","{Ontario|Midland Ontario|Canada}",1956-11-21
"1679","Rick Green (ice hockey)","1956-01-01T00:00:00+02:00","1956-02-20","male","{Ontario|Belleville Ontario|Canada}",1956-02-20
"1680","Rick Hampton","1956-01-01T00:00:00+02:00","1956-07-14","male","{Ontario|Toronto|Canada}",1956-07-14
"1681","Rob Flockhart","1956-01-01T00:00:00+02:00","1956-02-06","male","{British Columbia|Sicamous|Canada}",1956-02-06
